date,agency,filing_title,keyword_count
2025-05-01,Energy Department,Combined Notice of Filings #1,0
2025-05-02,Energy Department,Combined Notice of Filings #1,0
2025-05-05,Energy Department,Clean Energy for New Federal Buildings and Major Renovations of Federal Buildings; Stay,0
2025-05-05,Energy Department,Combined Notice of Filings #1,0
2025-05-05,Energy Department,GridLiance Heartland LLC; Notice of Motion for Extension of Time,0
2025-05-06,Energy Department,"California Department of Water Resources & Los Angeles Department of Water and Power; Notice of Intent To Prepare an Environmental Impact Statement for the South State Water Project Hydroelectric Project, Schedule for Environmental Review, and Request for Comments",0
2025-05-07,Energy Department,Combined Notice of Filings,0
2025-05-07,Energy Department,Energy Conservation Program: Final Withdrawal of Determination of Miscellaneous Gas Products as a Covered Consumer Product,0
2025-05-07,Energy Department,Change in Control: Mexico Pacific Limited LLC,0
2025-05-07,Energy Department,Agency Information Collection Extension,0
2025-05-07,Energy Department,"Environmental Management Site-Specific Advisory Board, Portsmouth",0
2025-05-07,Energy Department,"EONY Generation Limited, Notice of Application Accepted for Filing, Soliciting Motions To Intervene and Protests, Ready for Environmental Analysis, and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
2025-05-07,Energy Department,Combined Notice of Filings #1,0
2025-05-07,Energy Department,Combined Notice of Filings #2,0
2025-05-08,Energy Department,Proposed Subsequent Arrangement,0
2025-05-08,Energy Department,Combined Notice of Filings #1,0
2025-05-09,Energy Department,Notice of Intent To Prepare a Programmatic Environmental Impact Statement for Plutonium Pit Production,0
2025-05-09,Energy Department,"Environmental Management Site-Specific Advisory Board, Nevada",0
2025-05-09,Energy Department,"HGE Energy Storage 8, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-05-12,Energy Department,Notice of Effectiveness of Exempt Wholesale Generator Status,0
2025-05-12,Energy Department,Combined Notice of Filings #2,0
2025-05-12,Energy Department,Combined Notice of Filings #1,0
2025-05-13,Energy Department,"Environmental Management Site-Specific Advisory Board, Oak Ridge",0
2025-05-13,Energy Department,"Environmental Management Site-Specific Advisory Board, Paducah",0
2025-05-13,Energy Department,Amendment to and Addition of Property for the Kansas City National Security Campus (KCNSC) New Mexico Operations (NMO),0
2025-05-13,Energy Department,Electricity Advisory Committee,0
2025-05-13,Energy Department,Sunshine Act Meetings,0
2025-05-13,Energy Department,Combined Notice of Filings #1,0
2025-05-15,Energy Department,Rescinded Guidance Materials,0
2025-05-15,Energy Department,Agency Information Collection Extension,0
2025-05-15,Energy Department,Industrial Technology Innovation Advisory Committee,0
2025-05-15,Energy Department,"Proposed Rate Adjustment, Proposed Adjustment to True-Up Mechanism, Public Forum, and Opportunities for Public Review and Comment for Kerr-Philpott System",0
2025-05-15,Energy Department,"Proposed Rate Adjustment, Public Forum, and Opportunities for Public Review and Comment for Cumberland System of Projects",0
2025-05-15,Energy Department,"Lyonsdale Associates, LLC; Notice of Application Accepted for Filing, Soliciting Motions To Intervene and Protests, Ready for Environmental Analysis, and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
2025-05-15,Energy Department,Combined Notice of Filings #1,0
2025-05-15,Energy Department,Combined Notice of Filings #2,0
2025-05-15,Energy Department,Combined Notice of Filings #3,0
2025-05-15,Energy Department,Increasing Market and Planning Efficiency Through Improved Software; Supplemental Notice of Technical Conference on Increasing Real-Time and Day-Ahead Market and Planning Efficiency through Improved Software,0
2025-05-16,Energy Department,Robert D. Willis Power Rate,0
2025-05-16,Energy Department,Energy Conservation Program: Energy Conservation Standards for Conventional Ovens,0
2025-05-16,Energy Department,Energy Conservation Program: Rescinding the Amended Water Conservation Standards for Commercial Clothes Washers,0
2025-05-16,Energy Department,Energy Conservation Program: Rescinding the Efficiency Standards for Battery Chargers,0
2025-05-16,Energy Department,Revisions to the Office of Hearings and Appeals Procedural Regulations for the DOE Contractor Employee Protection Program,1
2025-05-16,Energy Department,Energy Conservation Program: Proposed Withdrawal of Determination of Air Cleaners as a Covered Consumer Product,0
2025-05-16,Energy Department,Rescinding Regulations Related to Nondiscrimination in Federally Assisted Programs or Activities (Nondiscrimination on the Basis of Age),0
2025-05-16,Energy Department,Rescinding Regulations Related to Nondiscrimination on the Basis of Sex in Education Programs or Activities Receiving Federal Financial Assistance,0
2025-05-16,Energy Department,Rescinding Regulations Related to Nondiscrimination in Federally Assisted Programs or Activities (General Provisions),0
2025-05-16,Energy Department,Energy Conservation Program: Test Procedures for Small Electric Motors,0
2025-05-16,Energy Department,Rescinding the Amended Water Use Standards for Residential Dishwashers,0
2025-05-16,Energy Department,Rescinding the Grant Programs for Schools and Hospitals and Buildings Owned by Units of Local Government and Public Care Institutions Regulations,0
2025-05-16,Energy Department,Energy Conservation Program: Energy Conservation Standards for Conventional Cooking Tops,0
2025-05-16,Energy Department,Energy Conservation Program: Energy Conservation Program: Energy Conservation Standards for Microwave Ovens,0
2025-05-16,Energy Department,Energy Conservation Program: Energy Conservation Standards for External Power Supplies,0
2025-05-16,Energy Department,Compliance With Floodplain and Wetland Environmental Review Requirements,0
2025-05-16,Energy Department,"Rescinding Reporting Requirements, Certification, Independent Verification, and DOE Review for Voluntary Greenhouse Gas Reporting",1
2025-05-16,Energy Department,Energy Conservation Program: Proposed Withdrawal of Determination of Miscellaneous Refrigeration Products as a Covered Consumer Product,0
2025-05-16,Energy Department,Energy Conservation Program: Energy Conservation Standards for Consumer Furnace Fans,0
2025-05-16,Energy Department,Energy Conservation Program: Proposed Withdrawal of Determination of Compressors as a Covered Equipment,0
2025-05-16,Energy Department,Energy Conservation Program: Energy Conservation Standards for Compact Residential Clothes Washers,0
2025-05-16,Energy Department,Energy Conservation Program: Test Procedures for Commercial Warm Air Furnaces,0
2025-05-16,Energy Department,Energy Conservation Program: Exempt Power Supplies Under the EPS Service Parts Act of 2014,0
2025-05-16,Energy Department,Energy Conservation Program: Energy Conservation Standards for Residential Clothes Washers,0
2025-05-16,Energy Department,Energy Conservation Program: Proposed Withdrawal of Determination of Portable Air Conditioners as a Covered Consumer Product,0
2025-05-16,Energy Department,Energy Conservation Program: Energy Conservation Standards for Automatic Commercial Ice Makers,0
2025-05-16,Energy Department,Energy Conservation Program: Energy Conservation Standards for Faucets,0
2025-05-16,Energy Department,Energy Conservation Program: Energy Conservation Standards for Commercial Prerinse Spray Valves,0
2025-05-16,Energy Department,Rescinding Regulations for Loans for Minority Business Enterprises Seeking DOE Contracts and Assistance,1
2025-05-16,Energy Department,Rescinding the Production Incentives for Cellulosic Biofuels,0
2025-05-16,Energy Department,Rescinding Obsolete Transfer of Proceedings Regulations,0
2025-05-16,Energy Department,Renewable Energy Production Incentives,0
2025-05-16,Energy Department,Rescinding Obsolete Financial Assistance Rules,0
2025-05-16,Energy Department,Energy Conservation Program: Rescinding in Part the Amended Energy Conservation Standards for Dehumidifiers,0
2025-05-16,Energy Department,Nondiscrimination on the Basis of Sex in Sports Programs Arising Out of Federal Financial Assistance,0
2025-05-16,Energy Department,Energy Conservation Program: Proposed Withdrawal of Determination of Fans and Blowers as Covered Equipment,0
2025-05-16,Energy Department,Application for Authorization To Transmit Electric Energy to a Foreign Country,0
2025-05-16,Energy Department,Amending the Administrative Procedures With Respect to the Import and Export of Natural Gas,0
2025-05-16,Energy Department,Revisions to the Office of Hearings and Appeals Procedural Regulations,0
2025-05-16,Energy Department,"Application for Presidential Permit Authorizing the Construction, Connection, Operation, and Maintenance of Facilities for Transmission of Electric Energy at International Boundaries",0
2025-05-16,Energy Department,Collection of Information Under the Energy Supply and Environmental Coordination Act of 1974,0
2025-05-16,Energy Department,Procedures for Acquisition of Petroleum for the Strategic Petroleum Reserve,0
2025-05-16,Energy Department,Rescinding New Construction Requirements Related to Nondiscrimination in Federally Assisted Programs or Activities,0
2025-05-19,Energy Department,Agency Information Collection Extension,0
2025-05-19,Energy Department,Combined Notice of Filings #1,0
2025-05-20,Energy Department,Energy Conservation Program: Test Procedures for Central Air Conditioners and Heat Pumps,0
2025-05-20,Energy Department,"Energy Conservation Program: Energy Conservation Standards for Commercial Refrigerators, Freezers, and Refrigerator-Freezers",0
2025-05-20,Energy Department,Energy Conservation Program: Energy Conservation Standards for Consumer Gas-Fired Instantaneous Water Heaters,0
2025-05-20,Energy Department,Energy Conservation Program: Energy Conservation Standards for Walk-In Coolers and Walk-In Freezers,0
2025-05-20,Energy Department,Combined Notice of Filings #1,0
2025-05-21,Energy Department,"Commission Information Collection Activities (FERC Form No. 60, FERC-61, and FERC-555a); Consolidated Comment Request; Extension; Correction",1
2025-05-21,Energy Department,"Pacific Gas and Electric Company; Notice of Application Ready for Environmental Analysis and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
2025-05-21,Energy Department,Combined Notice of Filings #1,0
2025-05-22,Energy Department,"Notice of Availability of Response to Comments for 2024 LNG Export Study: Energy, Economic, and Environmental Assessment of U.S. LNG Exports",0
2025-05-22,Energy Department,"STS Hydropower, LLC, Charter Township of Van Buren, Michigan; Notice of Application Tendered for Filing With the Commission and Establishing Procedural Schedule for Licensing and Deadline for Submission of Final Amendments",0
2025-05-22,Energy Department,"Eagle Creek Reusens Hydro, LLC; Notice of Application Ready for Environmental Analysis and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
2025-05-22,Energy Department,Combined Notice of Filings #1,0
2025-05-23,Energy Department,Combined Notice of Filings #1,0
2025-05-23,Energy Department,"NFE Altamira FLNG, S. de R.L. de C.V.; Application To Amend Export Term Through December 31, 2050, for Existing Non-Free Trade Agreement Authorization",0
2025-05-23,Energy Department,Change In Control: Louisiana LNG Infrastructure LLC,0
2025-05-27,Energy Department,Meeting the Challenge of Resource Adequacy in Regional Transmission Organization and Independent System Operator Regions; Second Supplemental Notice of Commissioner-Led Technical Conference,0
2025-05-27,Energy Department,Clean Energy for New Federal Buildings and Major Renovations of Federal Buildings; Stay; Correction,0
2025-05-27,Energy Department,"Boott Hydropower, LLC; Notice of Application Accepted for Filing, Soliciting Motions To Intervene and Protests, Ready for Environmental Analysis, and Soliciting Comments, Recommendations, Preliminary Terms and Conditions, and Preliminary Prescriptions",0
2025-05-27,Energy Department,Combined Notice of Filings #1,0
2025-05-29,Energy Department,Critical Material List; Addition of Metallurgical Coal Used for Steelmaking,0
2025-05-29,Energy Department,Energy Conservation Program: Test Procedure for Central Air Conditioners and Heat Pumps,0
2025-05-29,Energy Department,Combined Notice of Filings #1,0
2025-05-30,Energy Department,Agency Information Collection Proposed Extension,0
2025-05-30,Energy Department,Combined Notice of Filings #1,0
2025-06-02,Energy Department,PacifiCorp; Notice of Motion for Extension of Time To Comply,0
2025-06-02,Energy Department,Nevada Power Company; Notice of Motion for Extension of Time To Comply,0
2025-06-02,Energy Department,"Deseret Generation & Transmission Co-operative, Inc.; Notice of Request for Deferral of Effective Date",0
2025-06-02,Energy Department,"Lake Charles LNG Export Company, LLC; Application for an Amendment To Extend the Commencement of Operations Deadline in Long-Term Authorizations To Export Liquefied Natural Gas",0
2025-06-03,Energy Department,Combined Notice of Filings #1,0
2025-06-04,Energy Department,"Midcontinent Independent System Operator, Inc.; Notice of Motion for Extension of Effective Date, Motion for Shortened Response Period, and Request for Expedited Action",0
2025-06-04,Energy Department,"Pacific Gas and Electric Company; Notice of Application Ready for Environmental Analysis and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
2025-06-04,Energy Department,Combined Notice of Filings #1,0
2025-06-05,Energy Department,Combined Notice of Filings #2,0
2025-06-05,Energy Department,Combined Notice of Filings #1,0
2025-06-06,Energy Department,Meeting the Challenge of Resource Adequacy in Regional Transmission Organization and Independent System Operator Regions; Third Supplemental Notice of Commissioner-Led Technical Conference,0
2025-06-06,Energy Department,21st Century Energy Workforce Advisory Board,0
2025-06-06,Energy Department,Delfin LNG LLC; Request for Amendment of Long-Term Authorizations To Export Liquefied Natural Gas and for Additional Extension of Time To Commence Exports,0
2025-06-06,Energy Department,Notice of Effectiveness of Exempt Wholesale Generator Status,0
2025-06-06,Energy Department,"Oswego Hydro Partners, LP; Notice of Application Ready for Environmental Analysis and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
2025-06-06,Energy Department,Combined Notice of Filings #1,0
2025-06-09,Energy Department,Combined Notice of Filings #1,0
2025-06-10,Energy Department,Agency Information Collection Extension,0
2025-06-10,Energy Department,Combined Notice of Filings #1,0
2025-06-11,Energy Department,Combined Notice of Filings #1,0
2025-06-11,Energy Department,Meeting the Challenge of Resource Adequacy in Regional Transmission Organization and Independent System Operator Regions; Notice Requesting Post-Conference Comment,0
2025-06-12,Energy Department,"Environmental Management Site-Specific Advisory Board, Northern New Mexico",0
2025-06-12,Energy Department,Combined Notice Of Filings #1,0
2025-06-13,Energy Department,Combined Notice of Filings #1,0
2025-06-16,Energy Department,Application for Renewal of Authorization To Export Electric Energy; Centre Lane Trading Ltd.,0
2025-06-16,Energy Department,Application for Authorization To Export Electric Energy; Halia Energy LLC,0
2025-06-16,Energy Department,Application for Renewal of Authorization To Export Electric Energy; Nalcor Energy Marketing Corporation,0
2025-06-16,Energy Department,"Environmental Management Site-Specific Advisory Board, Savannah River Site",0
2025-06-16,Energy Department,Combined Notice of Filings #1,0
2025-06-16,Energy Department,Northwest Pipeline LLC; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Kemmerer Horsepower Replacement Project,0
2025-06-17,Energy Department,Louisiana LNG Infrastructure LLC; Request for Extension of Export Commencement Deadline,0
2025-06-17,Energy Department,"Ampersand Ogdensburg Hydro, LLC; Notice of Application Tendered for Filing With the Commission and Soliciting Additional Study Requests and Establishing Procedural Schedule for Relicensing and a Deadline for Submission of Final Amendments",0
2025-06-17,Energy Department,"Lower Saranac Hydro Partners, LLC",0
2025-06-17,Energy Department,Combined Notice of Filings #1,0
2025-06-18,Energy Department,National Coal Council,0
2025-06-18,Energy Department,Combined Notice of Filings #1,0
2025-06-20,Energy Department,Combined Notice of Filings #1,0
2025-06-20,Energy Department,International Energy Agency Meetings,0
2025-06-24,Energy Department,Department of Energy Regulations Guidance,0
2025-06-24,Energy Department,Removal of Regulations Limiting Authorizations To Proceed With Construction Activities Pending Rehearing,0
2025-06-24,Energy Department,Sunshine Act Meetings,0
2025-06-25,Energy Department,Agency Information Collection Extension,0
2025-06-25,Energy Department,Combined Notice of Filings #2,0
2025-06-25,Energy Department,Combined Notice of Filings #1,0
2025-06-26,Energy Department,Combined Notice of Filings #2,0
2025-06-26,Energy Department,Combined Notice of Filings #1,0
2025-06-26,Energy Department,Federal and State Current Issues Collaborative; Notice Announcing Meeting,0
2025-06-27,Energy Department,Agency Information Collection Extension,0
2025-06-27,Energy Department,Lake Upchurch Dam Preservation Association; Notice of Availability of Environmental Assessment,0
2025-06-27,Energy Department,"PacifiCorp; Notice of Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
2025-06-27,Energy Department,Combined Notice of Filings #1,0
2025-06-30,Energy Department,Notice of Request for Information (RFI) on 2026 Energy Critical Materials Assessment,0
2025-06-30,Energy Department,Commission Information Collection Activities (Ferc-715); Comment Request; Extension,1
2025-06-30,Energy Department,"Texas Eastern Transmission, LP; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Appalachia to Market III Project",0
2025-06-30,Energy Department,Rover Pipeline LLC; Notice of Availability of the Environmental Assessment for the Proposed Rover-Bulger Compressor Station and Harmon Creek Meter Station Expansion Project,0
2025-06-30,Energy Department,"Town of Wells; Notice of Application Ready for Environmental Analysis and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
2025-06-30,Energy Department,Combined Notice of Filings #1,0
2025-07-01,Energy Department,Agency Information Collection Extension,0
2025-07-01,Energy Department,Potential Enhancements to the Critical Infrastructure Protection Reliability Standards,0
2025-07-01,Energy Department,"Lewis Ridge Pumped Storage, LLC; Notice of Application Tendered for Filing With the Commission and Soliciting Additional Study Request and Establishing Procedural Schedule for Licensing and a Deadline for Submission of Final Amendments",0
2025-07-01,Energy Department,"NorthWestern Corporation; Notice of Application for Non-Capacity Amendment of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-01,Energy Department,Commission Information Collection Activities (Ferc-725k); Comment Request; Extension,1
2025-07-01,Energy Department,"Magnum Gas Storage, LLC; Notice of Schedule for the Preparation of an Environmental Assessment for the 2025 Amendment Project",0
2025-07-01,Energy Department,"Freeport LNG Development, L.P., FLNG Liquefaction 4, LLC; Notice of Request for Extension of Time",0
2025-07-01,Energy Department,Combined Notice of Filings #1,0
2025-07-02,Energy Department,Energy Conservation Standards for Manufactured Housing,0
2025-07-02,Energy Department,Combined Notice of Filings #1,0
2025-07-02,Energy Department,Critical Infrastructure Protection Reliability Standard CIP-015-1-Cyber Security-Internal Network Security Monitoring,0
2025-07-02,Energy Department,"Claiborne Hydroelectric, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-07-02,Energy Department,Northwest Pipeline LLC; Notice of Schedule for the Preparation of an Environmental Assessment for the Kemmerer Horsepower Replacement Project,0
2025-07-02,Energy Department,Combined Notice of Filings #2,0
2025-07-03,Energy Department,Revision of National Environmental Policy Act Implementing Procedures,0
2025-07-03,Energy Department,Removal of References to the Council on Environmental Quality's Rescinded Regulations,0
2025-07-03,Energy Department,"Nevada Irrigation District; Notice of Application for Non-Capacity Amendment of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-03,Energy Department,Commonwealth Edison Company; Notice of Institution of Section 206 Proceeding and Refund Effective Date,0
2025-07-03,Energy Department,Qualifying Facility Rates and Requirements Implementation Issues Under the Public Utility Regulatory Policies Act of 1978; Notice of Second Revised Procedural Schedule for the Environmental Assessment for Qualifying Facility Rates and Requirements Implementation Issues Under the Public Utility Regulatory Policies Act of 1978,0
2025-07-03,Energy Department,Combined Notice of Filings #2,0
2025-07-07,Energy Department,Application for Authorization To Export Electric Energy; Danske Commodities US LLC,0
2025-07-07,Energy Department,Application for Authorization To Export Electric Energy; Castleton Commodities Energy Trading LLC,0
2025-07-07,Energy Department,Application for Renewal of Authorization To Export Electric Energy; H.Q. Energy Services (US) Inc.,0
2025-07-07,Energy Department,Department of Energy Acquisition Regulation,0
2025-07-07,Energy Department,Commission Information Collection Activities (FERC Form Nos. 6 and 6-Q); Comment Request; Extension,1
2025-07-07,Energy Department,Commission Information Collection Activities (FERC-604) Comment Request; Extension,1
2025-07-07,Energy Department,"Goodyear Lake Hydro, L.L.C; Notice of Effectiveness of Withdrawal of Application for Amendment of License",0
2025-07-07,Energy Department,Records Governing Off-the-Record Communications: Public Notice,0
2025-07-07,Energy Department,Combined Notice of Filings #2,0
2025-07-07,Energy Department,Combined Notice of Filings #1,0
2025-07-08,Energy Department,Agency Information Collection Extension,0
2025-07-08,Energy Department,"Texas Eastern Transmission, LP; Notice of Schedule for the Preparation of an Environmental Assessment for the Longwall Mining Panel M1 Project",0
2025-07-08,Energy Department,"Sugar River Hydro II, LLC; Notice of Application for Surrender of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-08,Energy Department,"Yuba County Water Agency; Notice of Application for Non-Capacity License Amendment Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-08,Energy Department,"Craig Pilon; Notice of Declaration of Intention and Soliciting Comments, Protests, and Motions To Intervene",0
2025-07-08,Energy Department,Combined Notice of Filings #2,0
2025-07-08,Energy Department,Combined Notice of Filings #1,0
2025-07-09,Energy Department,Combined Notice of Filings #2,0
2025-07-09,Energy Department,Combined Notice Of Filings #1,0
2025-07-09,Energy Department,"Freeport LNG Expansion, L.P. & FLNG Liquefaction 4, LLC; Request for Extension of Export Commencement Deadline",0
2025-07-09,Energy Department,Mexico Pacific Limited LLC; Application for an Amendment To Extend the Deadline for Commencement of Export Operations in Long-Term Authorization To Re-Export Liquefied Natural Gas,0
2025-07-09,Energy Department,"Sabine Pass Liquefaction, LLC and Sabine Pass Liquefaction Stage V, LLC; Amendment to Application for Long-Term Authorization To Export Liquefied Natural Gas to Non-Free Trade Agreement Nations",0
2025-07-09,Energy Department,"Mountain Valley Pipeline, LLC; Notice Of Schedule For The Preparation Of An Environmental Assessment For The Proposed Mountain Valley Pipeline Southgate Amendment Project",0
2025-07-09,Energy Department,"Ohio Power and Light, LLC; Notice of Application Accepted for Filing and Soliciting Motions To Intervene and Protests",0
2025-07-09,Energy Department,Adopting Categorical Exclusions Under the National Environmental Policy Act; Notice Of Adoption Of Categorical Exclusions Under The National Environmental Policy Act,0
2025-07-10,Energy Department,Combined Notice of Filings #2,0
2025-07-10,Energy Department,"Southern Star Central Gas Pipeline, Inc.; Notice of Revised Schedule for Environmental Review of the Cedar Vale Compressor Station Project",0
2025-07-10,Energy Department,"Virginia Electric and Power Company; Notice of Application for Non-Project Water Withdrawal Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-11,Energy Department,"Environmental Management Site-Specific Advisory Board, Oak Ridge",0
2025-07-11,Energy Department,"Environmental Management Site-Specific Advisory Board, Hanford",0
2025-07-11,Energy Department,Colorado River Storage Project-Rate Order No. WAPA-220,0
2025-07-11,Energy Department,Loveland Area Projects-Rate Order No. WAPA-219,0
2025-07-11,Energy Department,Pick-Sloan Missouri Basin Program-Eastern Division-Rate Order No. WAPA-218,0
2025-07-11,Energy Department,Application for Authorization To Export Electric Energy; DRW Energy Trading LLC,0
2025-07-11,Energy Department,Town of Stowe Electric Department; Notice of Availability of Environmental Assessment,0
2025-07-11,Energy Department,"BOST4 Hydroelectric LLC, BOST5 Hydroelectric LLC; Notice of Availability of Environmental Assessment",0
2025-07-11,Energy Department,"City of St. Cloud, Minnesota; Notice of Reasonable Period of Time for Water Quality Certification Application",0
2025-07-11,Energy Department,"Public Service Company of Colorado; Notice of Application for Non-Capacity Amendment of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-11,Energy Department,"Baine, Edward; Notice of Filing",0
2025-07-11,Energy Department,Idaho Power Company; Notice of Institution of Section 206 Proceeding and Refund Effective Date,0
2025-07-11,Energy Department,Combined Notice of Filings #2,0
2025-07-11,Energy Department,Combined Notice of Filings #1,0
2025-07-14,Energy Department,Amending the Administrative Procedures With Respect to the Import and Export of Natural Gas,0
2025-07-14,Energy Department,Update on Reimbursement for Costs of Remedial Action at Uranium and Thorium Processing Sites,0
2025-07-14,Energy Department,Rescinding Regulations Related to Nondiscrimination in Federally Assisted Programs or Activities (General Provisions),0
2025-07-14,Energy Department,"Application for Presidential Permit Authorizing the Construction, Connection, Operation, and Maintenance of Facilities for Transmission of Electric Energy at International Boundaries",0
2025-07-14,Energy Department,Collection of Information Under the Energy Supply and Environmental Coordination Act of 1974,0
2025-07-14,Energy Department,Rescinding Obsolete Transfer of Proceedings Regulations,0
2025-07-14,Energy Department,Revisions to the Office of Hearings and Appeals Procedural Regulations for the DOE Contractor Employee Protection Program,1
2025-07-14,Energy Department,Rescinding Regulations Related to Nondiscrimination on the Basis of Sex in Education Programs or Activities Receiving Federal Financial Assistance,0
2025-07-14,Energy Department,Revisions to the Office of Hearings and Appeals Procedural Regulations,0
2025-07-14,Energy Department,Procedures for Acquisition of Petroleum for the Strategic Petroleum Reserve,0
2025-07-14,Energy Department,Rescinding Obsolete Financial Assistance Rules,0
2025-07-14,Energy Department,Nondiscrimination on the Basis of Sex in Sports Programs Arising Out of Federal Financial Assistance,0
2025-07-14,Energy Department,Rescinding New Construction Requirements Related to Nondiscrimination in Federally Assisted Programs or Activities,0
2025-07-14,Energy Department,Rescinding Regulations for Loans for Minority Business Enterprises Seeking DOE Contracts and Assistance,1
2025-07-14,Energy Department,"Northwest Pipeline, LLC; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Wild Trail Project",0
2025-07-14,Energy Department,"Southeast Alaska Power Agency; Notice of Intent To File License Application, Filing of Pre-Application Document, Approving Use of the Traditional Licensing Process",0
2025-07-14,Energy Department,Combined Notice of Filings #1,0
2025-07-15,Energy Department,"Natural Gas Pipeline Company of America, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-07-15,Energy Department,Northern Natural Gas Company; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline,0
2025-07-15,Energy Department,"N.E.W. Hydro, Inc., N.E.W. Hydro, LLC; Notice of Transfer of Exemption",0
2025-07-15,Energy Department,Combined Notice of Filings #1,0
2025-07-16,Energy Department,"New Hampshire Department of Environmental Services; Notice of Application for Surrender of Exemption Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-16,Energy Department,Northern Power States Company; Notice of Application Accepted for Filing and Soliciting Motions To Intervene and Protests,0
2025-07-16,Energy Department,Pacific Gas and Electric Company; Notice of Reasonable Period of Time for Water Quality Certification Application,0
2025-07-16,Energy Department,Spire MoGas Pipeline LLC & Spire STL Pipeline LLC; Notice of Application and Establishing Intervention Deadline,0
2025-07-16,Energy Department,Northern States Power Company; Notice of Application Accepted for Filing and Soliciting Motions To Intervene and Protests,0
2025-07-16,Energy Department,Combined Notice of Filings #1,0
2025-07-16,Energy Department,Federal and State Current Issues Collaborative; Notice of Meeting and Agenda,0
2025-07-17,Energy Department,"Boott Hydropower, LLC; Notice of Material Amendment of License Application, Soliciting Comments",0
2025-07-17,Energy Department,"Texas Eastern Transmission, LP; Notice of Schedule for the Preparation of an Environmental Assessment for the Appalachia to Market III Project",0
2025-07-17,Energy Department,"Webster Hydro Electric Company, Inc., Webster Hydro LLC; Notice of Transfer of Exemption",0
2025-07-17,Energy Department,Combined Notice of Filings #1,0
2025-07-18,Energy Department,Western Electricity Coordinating Council; Notice of Institution of Section 206 Proceeding and Refund Effective Date,0
2025-07-18,Energy Department,"Tennessee Gas Pipeline Company, L.L.C., Southern Natural Gas Company, L.L.C. Elba Express Company, L.L.C.; Notice of Applications and Establishing Intervention Deadline",0
2025-07-18,Energy Department,Records Governing Off-the-Record Communications; Public Notice,0
2025-07-18,Energy Department,Combined Notice of Filings #1,0
2025-07-21,Energy Department,Combined Notice of Filings #1,0
2025-07-21,Energy Department,Golden Pass LNG Terminal LLC; Application for Blanket Authorization To Export Previously Imported Liquefied Natural Gas,0
2025-07-21,Energy Department,Western Area Power Administration; Notice of Filing,0
2025-07-21,Energy Department,"Florida Gas Transmission, LLC; Notice of Revised Schedule for Environmental Review of the South Central Louisiana Project",0
2025-07-21,Energy Department,Rancho California Water District; Notice of Preliminary Determination of a Qualifying Conduit Hydropower Facility and Soliciting Comments and Motions To Intervene,0
2025-07-21,Energy Department,Billing Procedures for Annual Charges for the Costs of Other Federal Agencies for Administering Part I of the Federal Power Act Notice Reporting Costs for Other Federal Agencies' Administrative Annual Charges for Fiscal Year 2024,0
2025-07-21,Energy Department,"Joe Vavuris and Ryan Wiegel; Notice of Existing Licensee's Failure To File a Timely Notice of Intent To File a Subsequent License Application, and Soliciting Notices of Intent To File a License Application and Pre-Application Documents",0
2025-07-22,Energy Department,"McLendon, Richard E.; Notice of Filing",0
2025-07-22,Energy Department,Combined Notice of Filings #1,0
2025-07-23,Energy Department,Commission Information Collection Activities (FERC-725R And FERC-725A). Comment Request; Revision,1
2025-07-23,Energy Department,"Carolina Gas Transmission, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-07-23,Energy Department,Great Basin Gas Transmission Company; Notice of Schedule for the Preparation of an Environmental Assessment for the 2026 Great Basin Expansion,0
2025-07-23,Energy Department,"Southeast Alaska Power Agency; Notice of Application for Capacity Amendment of License Accepted for Filing, Intent To Waive Stage I and Stage II Pre-Filing Consultation Requirements, Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-23,Energy Department,Northern States Power Company; Notice of Availability of Environmental Assessment,0
